Gene_acc,PG.ProteinAccessions,WT1,WT2,WT3,11-1,11-2,11-3,Desc
4113,Tb927.6.3250:mRNA-p1,Filtered,9692.8857421875,Filtered,21460.884765625,2889.1162109375,7522.9658203125,"C2H2 type zinc-finger (2 copies), putative"
4114,Tb927.6.3260:mRNA-p1,12100.279296875,11477.966796875,4067.6669921875,9496.474609375,3799.76806640625,9734.041015625,"hypothetical protein, conserved"
4115,Tb927.6.3280:mRNA-p1,342435.65625,321543.15625,341297.75,337078.0625,387755.25,353585.46875,"cyclosome subunit 1, putative"
4116,Tb927.6.3290:mRNA-p1,216434.953125,297401.75,250120.046875,223319.578125,246586.953125,218547.125,intraflagellar transport protein 20
4117,Tb927.6.3310:mRNA-p1,1186374.875,1187943.375,1157636.25,888253.3125,953048.25,928914.8125,"cysteine peptidase, Clan CA, family C2, putative"
4118,Tb927.6.3330:mRNA-p1,1020918.875,1473390.25,1401115.875,1239737,1222287.875,1234796.75,"hypothetical protein, conserved"
4119,Tb927.6.3340:mRNA-p1,Filtered,38689.36328125,105818.578125,22887.240234375,398222.9375,33869.7421875,"Domain of unknown function (DUF814), putative"
4120,Tb927.6.3350:mRNA-p1,129202.921875,119308.359375,110131.5703125,206948.515625,217450.46875,232009.53125,"hypothetical protein, conserved"
4121,Tb927.6.3360:mRNA-p1,49666.4921875,53513.6328125,55570.93359375,34912.42578125,34664.53125,31870.439453125,"hypothetical protein, conserved"
4122,Tb927.6.3410:mRNA-p1,139005.140625,220477.53125,130158.65625,152362.328125,152589.90625,140945.8125,"hypothetical protein, conserved"
4123,Tb927.6.3450:mRNA-p1,51748.359375,24770.560546875,59320.03515625,44725.02734375,38157.6015625,23404.548828125,"hypothetical protein, conserved"
4124,Tb927.6.3460:mRNA-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
4125,Tb927.6.3480:mRNA-p1,121991.6484375,89293.5859375,118813.9765625,24834.564453125,22179.955078125,Filtered,"RNA-binding protein, putative"
4126,Tb927.6.3490:mRNA-p1,122204.7578125,101299.03125,87674.8203125,29529.033203125,27654.251953125,28188.544921875,zinc finger protein 1
4127,Tb927.6.3500:mRNA-p1,1513622.5,1913497.75,1982081.25,1095652.875,1081594.75,1019818.75,"endosomal trafficking protein RME-8, putative"
4128,Tb927.6.3510:mRNA-p1,64808.50390625,106258.4453125,97052.265625,165337.625,179670.03125,145532.234375,"tRNA modification enzyme, putative"
4129,Tb927.6.3520:mRNA-p1,2781.652587890625,7196.2333984375,2089.5302734375,12175.74609375,7041.7587890625,4222.6357421875,"Uncharacterised ACR, YagE family COG1723, putative"
4130,Tb927.6.3540:mRNA-p1,309242.90625,267369.0625,294340.1875,224759.421875,264669.46875,248432.625,"zinc-finger protein, conserved"
4131,Tb927.6.3550.2:mRNA-p1,49510.203125,60142.37109375,53283.2421875,96194.0703125,102739.015625,98476.640625,"phospholipid-translocating P-type ATPase (flippase), putative"
4135,Tb927.6.3590.2:mRNA-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
4136,Tb927.6.3600:mRNA-p1,70647.7265625,77253.8671875,76122.4609375,185215.09375,99328.875,73673.84375,Mitoribosomal LSU assembly factor 24
4137,Tb927.6.3610:mRNA-p1,92981.3359375,87953.921875,112218.21875,245061.796875,263263.375,232253.375,"SET domain containing protein, putative"
4139,Tb927.6.3630:mRNA-p1,3409280,3362917.75,3088022.5,3034881.25,2816220.75,3214841.75,"sphingosine 1-phosphate lyase, putative"
4140,Tb927.6.3640:mRNA-p1,1331729.125,1378217,1346577.375,1508705.375,1640101.75,1497760.75,"zinc finger of C3HC4-type, RING/B-box zinc finger, putative"
4141,Tb927.6.3650:mRNA-p1,307977.75,335524.4375,361001.25,333050.625,311849.8125,284527.40625,"ADP-ribosylation factor-like protein 3C, putative"
4142,Tb927.6.3670:mRNA-p1,2090799.125,2258594.25,2004869.5,2051660,2053654.5,2166046.5,"paraflagellar rod component, putative"
4143,Tb927.6.3680:mRNA-p1,1012499.3125,1076815.375,1051048.25,923249.9375,793162.375,857672.25,Present in the outer mitochondrial membrane proteome 31
4144,Tb927.6.3690:mRNA-p1,413071.4375,449448.6875,396499.125,385434.625,374831.5,382317.84375,"pre-mRNA cleavage complex II Clp1-like, conserved"
4145,Tb927.6.3700:mRNA-p1,86145.1875,85559.8984375,50500.7421875,84076.203125,75901.21875,77528.265625,"peptidyl-tRNA hydrolase PTH2, putative"
4146,Tb927.6.3710:mRNA-p1,463885.40625,500193.3125,351811.59375,332888.09375,315386.59375,308426.96875,"hypothetical protein, conserved"
4147,Tb927.6.3720:mRNA-p1,49034.046875,92408.6484375,7474.63037109375,31068.564453125,28135.06640625,29405.193359375,"hypothetical protein, conserved"
4149,Tb927.6.3740:mRNA-p1;Tb927.6.3750:mRNA-p1;Tb927.6.3800:mRNA-p1,3371812,3754230.5,3680339,6758055,6731109,6825902,"heat shock 70 kDa protein, mitochondrial precursor, putative"
4151,Tb927.6.3780:mRNA-p1,34585.51953125,38224.3671875,100276.328125,72400.4765625,23869.78125,45631.21484375,"E3 ubiquitin-protein ligase, putative"
4152,Tb927.6.3790:mRNA-p1,78802.7421875,70734.703125,76571.109375,38141.4140625,36758.92578125,39633.00390625,"valosin-containing protein homolog, putative"
4153,Tb927.6.3810.1:mRNA-p1;Tb927.6.3810.2:mRNA-p1,Filtered,23340.466796875,22252.576171875,28479.005859375,54059.5234375,25046.177734375,"hypothetical protein, conserved"
4154,Tb927.6.3820:mRNA-p1,622115,600467.6875,612555.4375,501750.78125,511771.59375,539631.9375,"hypothetical protein, conserved"
4155,Tb927.6.3840:mRNA-p1,192573.59375,248806.703125,195314.875,285159.125,345930.59375,361731.6875,reticulon domain protein
4156,Tb927.6.3860:mRNA-p1,39587.60546875,28796.552734375,29102.349609375,9465.34765625,47622.9375,35919.7890625,"leucyl/phenylalanyl-tRNA protein transferase, putative"
4157,Tb927.6.3870:mRNA-p1,107804.1484375,114183.9921875,106815.625,79707.0234375,63461.91015625,90497.7421875,"RNA-binding protein, putative"
4158,Tb927.6.3890:mRNA-p1,507221.28125,523465.90625,458579.34375,624008.75,693220.4375,591207.375,"replication factor C, subunit 2, putative"
4159,Tb927.6.3900:mRNA-p1,30551.28125,26233.80078125,32631.673828125,21178.51953125,23197.490234375,24453.3828125,"hypothetical protein, conserved"
4160,Tb927.6.3920:mRNA-p1,2528577.5,2447417.75,2374422.5,1958960.75,1968355.5,1909529.875,"hypothetical protein, conserved"
4161,Tb927.6.3930:mRNA-p1,57032.125,75789.5546875,333674.9375,569806.0625,430631.625,539130.6875,"LSU ribosomal protein, mitochondrial, putative"
4162,Tb927.6.3940:mRNA-p1,64470.90234375,51037.1171875,58632.39453125,81297.40625,63245.0546875,99163.21875,"Autophagy-related protein 27, putative"
4163,Tb927.6.3950:mRNA-p1,132989.375,128747.953125,127045.2734375,81056.1796875,98444.6171875,80956.0390625,"hypothetical protein, conserved"
4164,Tb927.6.3960:mRNA-p1,18589.427734375,17718.08203125,13810.8271484375,49369.2109375,13151.71484375,37219.49609375,Nucleotide sugar transporter 4
4165,Tb927.6.3970:mRNA-p1,394100.125,454276,422105.125,305744.34375,311346.90625,303845.375,"SH3 domain protein, conserved"
4166,Tb927.6.3980:mRNA-p1,442513.28125,497393.375,475729.84375,491950.625,449855.8125,482486.75,"hypothetical protein, conserved"
4167,Tb927.6.3990:mRNA-p1,280249.03125,314470.34375,243114.140625,224582.28125,129124.7890625,136564.765625,"hypothetical protein, conserved"
4168,Tb927.6.400:mRNA-p1,147335.28125,155994.328125,186774.578125,55921.5390625,87542.5390625,138840.84375,"peptidase M20/M25/M40, putative"
4169,Tb927.6.4000:mRNA-p1,363671.75,254244.453125,237196.5,298162.25,237189.578125,324391.75,"small glutamine-rich tetratricopeptide repeat protein, putative"
4170,Tb927.6.4010:mRNA-p1,39765.5859375,58929.40234375,65483.828125,7064.349609375,7650.29296875,37917.94140625,"Translation machinery associated TMA7, putative"
4171,Tb927.6.4020:mRNA-p1,168834.921875,214559.796875,231281.59375,164965.734375,156500.203125,208925.015625,"hypothetical protein, conserved"
4173,Tb927.6.4070:mRNA-p1,90220.5,100509.8671875,104880.1875,164898.25,103447.625,89110.09375,"hypothetical protein, conserved"
4174,Tb927.6.4080:mRNA-p1,45381.984375,43362.75390625,52078.59765625,53744.484375,48119.05859375,57693.78515625,"ribosomal protein, putative"
4175,Tb927.6.4090:mRNA-p1,152938.296875,184616.734375,155666,410492.25,404322.875,430065.78125,"chaperonin HSP60, mitochondrial precursor, putative"
4177,Tb927.6.4100:mRNA-p1,8976524,6825020,6448495,8898513,8346129.5,8301004.5,"hypothetical protein, conserved"
4178,Tb927.6.4120:mRNA-p1,Filtered,Filtered,Filtered,11905.5751953125,107190.421875,24648.595703125,"GTPase activating protein, putative"
4179,Tb927.6.4130:mRNA-p1,345671.5,321568.34375,327986.34375,326195.78125,327812.875,315512.4375,succinate dehydrogenase subunit 3
4180,Tb927.6.4140:mRNA-p1,92557592,70517152,69772064,62143352,54776364,62257096,"paraflagellar rod component, putative"
4181,Tb927.6.4160.2:mRNA-p1,15992.6328125,18776.216796875,15851.1455078125,15615.9677734375,17369.32421875,18318.08203125,"hypothetical protein, conserved"
4182,Tb927.6.4170:mRNA-p1,Filtered,Filtered,5040.6357421875,38903.27734375,Filtered,22494.953125,"hypothetical protein, conserved"
4183,Tb927.6.4180:mRNA-p1,143456.515625,135391.78125,70103.2734375,190543.90625,228800.15625,187492.59375,"FUN14 family, putative"
4184,Tb927.6.4200:mRNA-p1,56339.01171875,55936.10546875,50997.70703125,54137.6875,56310.90625,42828.78125,"LSU ribosomal protein, mitochondrial, putative"
4185,Tb927.6.4210:mRNA-p1,126771.5078125,142919.4375,146366.453125,364509.78125,335931.15625,330594.90625,"aldehyde dehydrogenase, putative"
4186,Tb927.6.4220:mRNA-p1,169822.28125,99508.34375,160017.4375,94440.6796875,83507.3359375,48732.6015625,mitogen-activated protein kinase 5
4187,Tb927.6.4230:mRNA-p1,245776.9375,256911.96875,296738.71875,218313.796875,220492.625,218126.4375,"hypothetical protein, conserved"
4188,Tb927.6.4250:mRNA-p1,57747.390625,105295.3828125,168385,132316.609375,124784.984375,147124.1875,"hypothetical protein, conserved"
4189,Tb927.6.4260:mRNA-p1,98078.484375,100544.4375,109682.890625,141569.09375,161513.328125,152154.015625,"hypothetical protein, conserved"
4190,Tb927.6.4280:mRNA-p1;Tb927.6.4300:mRNA-p1,376703296,393706688,376446144,297945664,369386656,354807392,"glyceraldehyde 3-phosphate dehydrogenase, glycosomal"
4191,Tb927.6.4320:mRNA-p1,241675.375,242557.671875,254794.015625,529377.5625,575357.875,535618,"Protein of unknown function (DUF2817), putative"
4192,Tb927.6.4330:mRNA-p1,438172.5,446730.15625,407443.8125,463407.3125,474573.375,452850.5,telomere-associated protein
4193,Tb927.6.4340:mRNA-p1,380416.625,366951.84375,346864.1875,293820.5625,275357.59375,270739.78125,"small nuclear ribonucleoprotein, putative"
4194,Tb927.6.4350:mRNA-p1,285291.4375,305775.125,264105.40625,241361.953125,239437.609375,214908.3125,"ribosomal RNA assembly protein, putative"
4195,Tb927.6.4360:mRNA-p1,36089.484375,35313.92578125,27348.3203125,Filtered,24593.8515625,3455481.75,"hypothetical protein, conserved"
4196,Tb927.6.4370:mRNA-p1,600490.625,652095.5625,558016.9375,587277.75,666331.375,760545.25,eukaryotic translation initiation factor 3 subunit d
4197,Tb927.6.4380:mRNA-p1,44831.72265625,84352.8125,47721.9453125,96710.5,29498.603515625,95497.59375,"Protein of unknown function (DUF544), putative"
4198,Tb927.6.4390:mRNA-p1,152033.421875,175063.234375,116803.8984375,998745,107978.5234375,109801.4453125,"kinesin, putative"
4199,Tb927.6.440:mRNA-p1,Filtered,3341.984375,Filtered,Filtered,144171.8125,Filtered,haptoglobin-hemoglobin receptor
4200,Tb927.6.4410:mRNA-p1;Tb927.6.4460:mRNA-p1,36599.421875,58995.703125,46813.734375,104658.34375,100391.5546875,123756.4296875,S-adenosylmethionine decarboxylase
4201,Tb927.6.4440:mRNA-p1,6535610.5,6201311,5438907.5,3256597.5,3386688.25,3439625.5,RNA-binding protein 42 (RNA-binding motif protein 42)
4202,Tb927.6.4470:mRNA-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,S-adenosylmethionine decarboxylase proenzyme
4203,Tb927.6.4480:mRNA-p1,435803.09375,524214.46875,541070.1875,494372.5,495204.3125,531430.75,"valyl-tRNA synthetase, putative"
4204,Tb927.6.4500:mRNA-p1,4704328.5,4689036,4576277,3421444.25,3721258.25,3507296,"conserved repeat domain containing protein, putative"
4205,Tb927.6.4510:mRNA-p1,80836.8359375,73759.9453125,73348.203125,77680.15625,78303.4375,69797.515625,"hypothetical protein, conserved"
4206,Tb927.6.4520:mRNA-p1,3428506,3706455.75,3352649.25,2489056.5,2606785,2800252.75,"Tumour suppressor, Mitostatin, putative"
4207,Tb927.6.4540:mRNA-p1,164291.03125,173536.890625,173765.4375,367784.09375,353048.125,330053.09375,"3-hydroxy-3-methylglutaryl-CoA reductase, putative"
4208,Tb927.6.4550:mRNA-p1,45563.84765625,56494.71484375,52370.015625,47895.38671875,48193.75390625,52323.7890625,"hypothetical protein, conserved"
4210,Tb927.6.4590.1:mRNA-p1;Tb927.6.4590.2:mRNA-p1,93930.5234375,96086.1328125,117541.484375,120897.8515625,121542.9140625,147514.53125,"glutamyl-tRNA synthetase, putative"
4211,Tb927.6.4600:mRNA-p1,15403341,15451627,14564489,15386688,16803668,15663894,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative"
4212,Tb927.6.4610:mRNA-p1,1949619.5,1958910.75,2042231.375,2087675.125,2047575.75,1948991.625,"Ankyrin repeats (3 copies), putative"
4213,Tb927.6.4620:mRNA-p1,Filtered,484465.625,263613.5,54560.8984375,35781.84765625,70321.9296875,"hypothetical protein, conserved"
4214,Tb927.6.4630:mRNA-p1,42177.1484375,52247.44140625,46478.71875,108794.0859375,97808.265625,105014.546875,"kinetoplastid-specific phospho-protein phosphatase, putative"
4215,Tb927.6.4640:mRNA-p1,444075.09375,405007.1875,426833,466822.6875,436107.90625,445092.0625,"hypothetical protein, conserved"
4216,Tb927.6.4650:mRNA-p1,70130.40625,111278.5859375,86872.515625,49933.796875,46824.54296875,67002.5859375,"UV excision repair RAD23 protein, putative"
4217,Tb927.6.4670:mRNA-p1,10294163,9897548,9557950,8005835.5,7855327.5,7791275.5,MORN repeat-containing protein 1
4218,Tb927.6.4680:mRNA-p1,5341876.5,2424071.25,4330981.5,8496346,5770015,3284498.75,"hypothetical protein, conserved"
4219,Tb927.6.4710:mRNA-p1,1197236,1128312.75,1069478,954725.625,972515.1875,1003267.375,"calmodulin, putative"
4220,Tb927.6.4740:mRNA-p1,32104.591796875,32665.5078125,39862.75,50077.06640625,33375.57421875,44311.11328125,"importin-alpha re-exporter protein, putative"
4221,Tb927.6.4750:mRNA-p1,59987.9296875,105161.703125,70128.2734375,72767.0234375,94388.1796875,77237.921875,"hypothetical protein, conserved"
4222,Tb927.6.4760:mRNA-p1,47107.40234375,7445.5048828125,120349.890625,19954.427734375,93918.2265625,84957.9921875,"T-complex protein 11, putative"
4223,Tb927.6.4770:mRNA-p1,3494228.75,7940105.5,2506414.75,1617272.125,1534550.25,1516731.625,"protein mkt1, putative"
4224,Tb927.6.4780.1:mRNA-p1,683231.875,306914.28125,367882.5,285611.4375,519985.03125,288715.53125,"DNA ligase I, putative"
4225,Tb927.6.4800:mRNA-p1,933486.75,926475.9375,814122.625,383916.96875,365489.125,355636.78125,"hypothetical protein, conserved"
4226,Tb927.6.4810:mRNA-p1,24895.419921875,32590.109375,28674.423828125,10233.95703125,13762.1279296875,10101.9619140625,"zinc-binding protein (Yippee), putative"
4227,Tb927.6.4820:mRNA-p1,277449.5625,284070.03125,273149.375,286477.25,309406.84375,291009.09375,chromosomal passenger complex protein 1
4228,Tb927.6.4830:mRNA-p1,Filtered,Filtered,Filtered,8676.5712890625,7725.5341796875,9896.7685546875,"MIZ/SP-RING zinc finger, putative"
4229,Tb927.6.4840:mRNA-p1;Tb927.6.4850:mRNA-p1;Tb927.6.4860:mRNA-p1;Tb927.6.4880:mRNA-p1;Tb927.6.4900:mRNA-p1;Tb927.6.4910:mRNA-p1;Tb927.6.4920:mRNA-p1,140213.046875,167940.15625,165770.96875,62184.42578125,78989.609375,108689.546875,S-adenosylmethionine synthetase
4230,Tb927.6.4950:mRNA-p1,682312.125,660295.8125,638805.4375,673355.75,678601.5625,676192.8125,Protein mago nashi homolog
4231,Tb927.6.4960:mRNA-p1,431142.65625,416132.6875,400399.40625,220084.84375,198594.265625,212890.859375,Zinc finger CCCH domain-containing protein 47
4232,Tb927.6.4970:mRNA-p1,1962661,1855304,1636497.5,1112599.25,1234072.5,1236415.375,"serine/arginine-rich protein specific kinase SRPK, putative"
4233,Tb927.6.4990:mRNA-p1,122993.0078125,116765.484375,112812.765625,130720.125,113816.6953125,141390.015625,mitochondrial ATP synthase delta chain
4234,Tb927.6.5000:mRNA-p1,204590.0625,212034.421875,198902.421875,344575.15625,348996.0625,357047.96875,"Protein of unknown function (DUF773), putative"
4235,Tb927.6.5010:mRNA-p1,337866.34375,313881.28125,305031.0625,180910.484375,204842.4375,240988.390625,"hypothetical protein, conserved"
4236,Tb927.6.5030:mRNA-p1,2610657.25,2514957.75,2579373.5,2932954.75,2800768.25,3028360.75,Component of motile flagella protein 46
4237,Tb927.6.5040:mRNA-p1,20301944,20624694,18257448,15284937,15651797,15661397,"ribosomal protein L15, putative"
4238,Tb927.6.5050:mRNA-p1,660499.1875,673046.75,431892.9375,794126.8125,759727.875,696384.9375,"V-type ATPase, C subunit, putative"
4239,Tb927.6.5070:mRNA-p1,11845597,11672474,10724222,8393793,9297229,8987100,"hypothetical protein, conserved"
4240,Tb927.6.5080:mRNA-p1,119395.90625,122451.578125,140502.796875,184624.484375,175607.390625,196312.234375,"Protein of unknown function (DUF3808), putative"
4241,Tb927.6.5090:mRNA-p1,194392.96875,193339.34375,188136,175119.59375,148492.6875,168545.96875,"hypothetical protein, conserved"
4242,Tb927.6.5110:mRNA-p1,353098.1875,372694.03125,370099.34375,165482.5,322033.96875,201048.078125,"damage-specific DNA binding protein, putative"
4243,Tb927.6.5120:mRNA-p1;Tb927.6.5130:mRNA-p1,19337626,19007568,18947974,11094213,11205543,11865103,"60S acidic ribosomal protein P2, putative"
4244,Tb927.6.5150:mRNA-p1,18123.224609375,92369.5859375,52430.8125,64320.10546875,64782.04296875,20044.82421875,"hypothetical protein, conserved"
4245,Tb927.6.5160:pseudogenic_transcript-p1,68137.6875,81566.03125,75411.9296875,93601.6484375,101942.390625,106667.390625,"retrotransposon hot spot protein 3 (RHS3), point mutation"
4248,Tb927.6.560:mRNA-p1,413731.03125,430761.6875,412580.5625,437801.15625,383650.1875,398461.25,cysteine peptidase C (CPC)
4249,Tb927.6.570:mRNA-p1,1263088.25,1280656.625,1171948.75,1186611.25,1189832.875,1217043,conserved protein
4250,Tb927.6.580:mRNA-p1,2187.143798828125,115016.796875,83947.546875,11513.943359375,37834.703125,25560.056640625,"hypothetical protein, conserved"
4251,Tb927.6.590:mRNA-p1,439890.15625,454189.90625,422381.5625,315432.4375,511276.03125,251789,"hypothetical protein, conserved"
4252,Tb927.6.600:mRNA-p1,883880.25,868701.875,891920.875,857945.8125,855837.375,633110.6875,ccr4-not transcription complex subunit
4253,Tb927.6.610:mRNA-p1,8727.5048828125,9448.7060546875,9224.9619140625,21516.736328125,18494.46875,20327.48046875,kinetoplast ribosomal PPR-repeat containing protein 18
4254,Tb927.6.620:mRNA-p1,1236422.875,1329020.625,1223751.75,1259697.25,1234125.125,1258176,"hypothetical protein, conserved"
4255,Tb927.6.630:mRNA-p1,1040362.125,1074707.875,1009128.75,971364.0625,1093746.875,937688.5625,"hypothetical protein, conserved"
4256,Tb927.6.640:mRNA-p1,2550308.25,2528946.5,2630492,2455329,2436628.25,2290488,ApaH-like phosphatase ALPH1
4257,Tb927.6.650:mRNA-p1,3253560.75,2934485,2604438.75,1449632.125,1374190.625,1469061.375,"hypothetical protein, conserved"
4258,Tb927.6.670:mRNA-p1,172353.9375,179210.859375,166662.578125,168563.890625,156976.578125,174882.40625,exosome complex component RRP45
4259,Tb927.6.680:mRNA-p1,111351.015625,132550.890625,118523.5625,65650.3984375,50057.76953125,63343.3203125,"hypothetical protein, conserved"
4260,Tb927.6.700:mRNA-p1,52649.9921875,76329.7734375,79354.1484375,74712.78125,64339.2109375,72045.21875,"alanyl-tRNA synthetase, putative"
4261,Tb927.6.710:mRNA-p1,73263.9921875,78818.328125,86022.8046875,183675.875,180843.09375,174245.984375,"dephospho-CoA kinase, putative"
4262,Tb927.6.720:mRNA-p1,43320080,34832784,32284102,22051044,27471962,24592296,"40S ribosomal protein L14, putative"
4263,Tb927.6.730:mRNA-p1,512629.8125,Filtered,Filtered,Filtered,177009.15625,Filtered,"hypothetical protein, conserved"
4264,Tb927.6.740:mRNA-p1,392659.0625,395160.03125,369784.09375,343185.03125,325838.3125,342147.46875,"ATP-dependent DEAH-box RNA helicase, putative"
4265,Tb927.6.750:mRNA-p1,15131.876953125,16316.3154296875,12308.55078125,3595.04833984375,45435.23046875,33985.2265625,"kinetoplastid-specific phospho-protein phosphatase, putative"
4266,Tb927.6.815:mRNA-p1,192703.03125,193154.078125,208069.375,206116.875,203959.75,173884.046875,hypothetical protein
4267,Tb927.6.820:mRNA-p1,213491.765625,195530.125,199170.875,203624.28125,202861.375,178410.75,Pumilio homology domain family member 4
4268,Tb927.6.830:mRNA-p1,82871.390625,83430.4296875,86434.359375,87771,69047.890625,80500.46875,"hypothetical protein, conserved"
4269,Tb927.6.840:mRNA-p1,2955979,2807465.5,3014906,2285034,2285625.75,2500474.25,"hypothetical protein, conserved"
4270,Tb927.6.850:mRNA-p1,199501.296875,217617.78125,206191.734375,144272.921875,127180.015625,146900.46875,ccr4-not transcription complex subunit 2
4271,Tb927.6.880:mRNA-p1,56173.671875,51280.125,108762.640625,58584.046875,31542.5390625,Filtered,conserved protein
4272,Tb927.6.890:mRNA-p1,315872.3125,490779.15625,354684.5,389945.03125,401984.71875,403255.34375,"hypothetical protein, conserved"
4273,Tb927.6.900:mRNA-p1,21458.23828125,22617.0859375,20554.23828125,19687.3984375,24882.720703125,19720.25390625,Substrate of Polo-like kinase in the basal body 1
4275,Tb927.6.930:mRNA-p1,71171.8046875,50018.4296875,51152.51953125,51393.5625,46209.078125,46173.6328125,metacaspase MCA3
4276,Tb927.6.940:mRNA-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,metacaspase MCA2
4277,Tb927.6.950:mRNA-p1,91005.78125,116757.7421875,117907.0390625,97397.828125,108712.4375,131520,"cysteinyl-tRNA synthetase, putative"
4278,Tb927.7.1000:mRNA-p1,197849.8125,203435.59375,175126.4375,159919.78125,174097.78125,145840.71875,ATP-dependent DNA helicase-like PIF8
4280,Tb927.7.1040:mRNA-p1;Tb927.7.1050:mRNA-p1,23571948,23091076,20770466,14482324,15139203,17951102,"40S ribosomal protein S16, putative"
4281,Tb927.7.1060:mRNA-p1,3099058.75,3262992,3601660,2377647.5,2241752.5,2306930.75,ISWI complex protein
4282,Tb927.7.1080:mRNA-p1,182463.09375,191919.5,201321.40625,245026.40625,210069.1875,242936.953125,"hypothetical protein, conserved"
4283,Tb927.7.1090:mRNA-p1,254690.328125,437495.125,459145.4375,403379.625,561280.375,524803.75,"DNA repair protein RAD5, putative"
4284,Tb927.7.1100:mRNA-p1,610319.8125,597018.375,589110.125,444841.28125,433209.625,446891.125,"hypothetical protein, conserved"
4285,Tb927.7.1110:mRNA-p1,103434.890625,93736.28125,96919.4609375,77546.3359375,84393.921875,101338.078125,"asparagine synthetase a, putative"
4286,Tb927.7.1120:mRNA-p1,86218.2890625,91917.4375,120606.9921875,121423.5078125,146712.671875,172967.5,"trypanothione/tryparedoxin dependent peroxidase 1, cytosolic"
4287,Tb927.7.1130:mRNA-p1,129432.75,177036.625,391693.5,130964.3359375,127864.0703125,103665.2578125,trypanothione/tryparedoxin dependent peroxidase 2
4289,Tb927.7.1170:mRNA-p1,1622323.25,1661798.375,1474722.5,1123425.25,1070999,1100645.25,RNA-binding protein Y14
4290,Tb927.7.1180:mRNA-p1,5135.759765625,5512.810546875,6267.94970703125,3616.511962890625,Filtered,3352.945068359375,"RNA-binding protein, putative"
4291,Tb927.7.1190:mRNA-p1,308036.28125,386908.75,363698.25,273341.28125,253316.28125,248560.046875,"regulator of chromosome condensation, putative"
4292,Tb927.7.1200:mRNA-p1,173397.375,150925.6875,160804.90625,129640.203125,140154.15625,135591.34375,"Protein of unknown function (DUF525), putative"
4293,Tb927.7.1220:mRNA-p1,982806.125,884179.75,897082.375,908407.8125,641962.75,128338.46875,"hypothetical protein, conserved"
4294,Tb927.7.1230:mRNA-p1,431351.96875,449985.34375,424205.125,385151.03125,363978.625,434465.15625,"hypothetical protein, conserved"
4295,Tb927.7.1240:mRNA-p1,1762635.625,1920243.375,1816382.75,1289031,1220980.5,1183389,Sphingosine kinase
4296,Tb927.7.1250:mRNA-p1;Tb927.7.1270:mRNA-p1,Filtered,320594.0625,Filtered,189069.609375,4862.83740234375,Filtered,"hypothetical protein, conserved"
4297,Tb927.7.1260:mRNA-p1;Tb927.7.1280:mRNA-p1,33317.73828125,32468.6484375,123539.1171875,133797.03125,142472.21875,17992.931640625,"hypothetical protein, conserved"
4298,Tb927.7.1290:mRNA-p1,72388.796875,66248.7578125,88906.7421875,72045.171875,78668.953125,65745.59375,"Protein of unknown function (DUF2012), putative"
4299,Tb927.7.1300:mRNA-p1,242420.09375,281174.46875,189692.5625,182412.0625,61162.02734375,188902,"protein disulfide isomerase, putative"
4300,Tb927.7.1310:mRNA-p1,4567593,4813664.5,4277028,3809251.25,3444385.25,3928472.75,"hypothetical protein, conserved"
4301,Tb927.7.1320:mRNA-p1;Tb927.7.1340:mRNA-p1,1280133.125,1506702.75,1165649.5,1463245.25,1334695.375,1886665.25,"10 kDa heat shock protein, putative"
4302,Tb927.7.1330:mRNA-p1,43174.171875,73864.921875,79176.875,80066.1015625,22836.037109375,101079.171875,"hypothetical protein, conserved"
4303,Tb927.7.1360:mRNA-p1,173322.359375,170614.125,163073.640625,88920.7109375,78624.578125,62326.62109375,Paraflagellar rod (PFR) assembly factor 2
4305,Tb927.7.1380:mRNA-p1,9834.1640625,201492.828125,182438.796875,28870.28125,39896.3359375,25345.3828125,"hypothetical protein, conserved"
4306,Tb927.7.1390:mRNA-p1,1153614.75,1095045.875,1227058.25,1206944.25,1008803.9375,1094800.25,"RNA-binding protein, putative"
4307,Tb927.7.1400:mRNA-p1,546376.0625,601904.6875,655266.75,655703.9375,614688.3125,663116.4375,Tripartite Attachment Complex Protein 60
4308,Tb927.7.1410:mRNA-p1,304547.28125,323753.25,318798.625,299095.75,311600.28125,312865.03125,"hypothetical protein, conserved"
4309,Tb927.7.1420:mRNA-p1,29090.25,23931.365234375,23148.234375,43206.14453125,42502.14453125,43947.69921875,"hypothetical protein, conserved"
4310,Tb927.7.1430:mRNA-p1,3664672.5,3333635,3211659,2992638,3208331,3189854,"leucine-rich repeat protein (LRRP), putative"
4311,Tb927.7.1440:mRNA-p1,480017.6875,477537.5625,456705.625,392366.5,379097.5625,385903.875,non-canonical poly (A) polymerase
4313,Tb927.7.1460:mRNA-p1,34513.23828125,35092.14453125,71503.5390625,3166.1689453125,3802.315185546875,14971.78515625,"hypothetical protein, conserved"
4315,Tb927.7.1490:mRNA-p1,Filtered,35306.26171875,Filtered,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
